antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})","frozenset({'target_1', 'exercise_induced_angina_No'})",0.335609756097561,0.44390243902439025,0.2682926829268293,0.7994186046511628,1.800888065422949,1.0,0.11931469363474123,2.7724284199363733,0.6693632358830598,0.5248091603053435,0.6393053855569154,0.7019071045233836
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'oldpeak_Low'})",0.44390243902439025,0.2624390243902439,0.2097560975609756,0.4725274725274725,1.800522897177172,1.0,0.09325877453896489,1.3982926829268292,0.7995104039167685,0.4223968565815324,0.2848421419849991,0.6358919890518403
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'oldpeak_Low'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2624390243902439,0.44390243902439025,0.2097560975609756,0.7992565055762081,1.800522897177172,1.0,0.09325877453896489,2.770189701897018,0.6028054632705795,0.4223968565815324,0.639013891606339,0.6358919890518403
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.29073170731707315,0.5131707317073171,0.2682926829268293,0.9228187919463089,1.798268558450507,1.0,0.1190976799524093,6.307613997879122,0.6258697011379268,0.5009107468123861,0.8414614463826986,0.7228162400796183
frozenset({'target_1'}),"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.29073170731707315,0.2682926829268293,0.5228136882129277,1.7982685584505065,1.0,0.1190976799524093,1.486355067534739,0.9118382218983424,0.5009107468123861,0.3272132467926423,0.7228162400796183
"frozenset({'thalassemia_Fixed Defect', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})",0.2809756097560976,0.4253658536585366,0.2146341463414634,0.7638888888888888,1.7958397043832823,1.0,0.09511671624033312,2.433744619799139,0.6163315653139262,0.4365079365079365,0.5891105451801546,0.6342380224260957
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})","frozenset({'thalassemia_Fixed Defect', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4253658536585366,0.2809756097560976,0.2146341463414634,0.5045871559633027,1.795839704383282,1.0,0.09511671624033312,1.451364046973803,0.7711992591449296,0.4365079365079365,0.31099299167216454,0.6342380224260957
"frozenset({'target_1', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",0.40195121951219515,0.2839024390243902,0.2048780487804878,0.5097087378640776,1.7953658292463215,1.0,0.09076311719214752,1.4605554213957976,0.7407597296667444,0.42596348884381335,0.3153289595513345,0.61567911120008
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})","frozenset({'target_1', 'thalassemia_Fixed Defect'})",0.2839024390243902,0.40195121951219515,0.2048780487804878,0.7216494845360825,1.7953658292463215,1.0,0.09076311719214752,2.148545618789521,0.6186453873102374,0.42596348884381335,0.5345688770790938,0.61567911120008
"frozenset({'chest_pain_type_Typical angina', 'exercise_induced_angina_Yes', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'target_0'}),0.2302439024390244,0.4868292682926829,0.20097560975609757,0.8728813559322034,1.7929927651913997,1.0,0.08888613920285546,4.036943089430895,0.5745628606937625,0.389413988657845,0.7522878133659857,0.6428535036174043
frozenset({'target_0'}),"frozenset({'chest_pain_type_Typical angina', 'exercise_induced_angina_Yes', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4868292682926829,0.2302439024390244,0.20097560975609757,0.41282565130260523,1.7929927651913997,1.0,0.08888613920285546,1.3109498043785899,0.8618442910406439,0.389413988657845,0.23719428718019056,0.6428535036174043
"frozenset({'exercise_induced_angina_No', 'target_1'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'oldpeak_Low'})",0.44390243902439025,0.2624390243902439,0.20878048780487804,0.4703296703296703,1.7921483720740226,1.0,0.09228316478286733,1.392490638599332,0.7948434169535987,0.4196078431372549,0.2818623175766033,0.6329343518934596
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'oldpeak_Low'})","frozenset({'exercise_induced_angina_No', 'target_1'})",0.2624390243902439,0.44390243902439025,0.20878048780487804,0.795539033457249,1.7921483720740223,1.0,0.09228316478286733,2.7198226164079813,0.5992867032586658,0.4196078431372549,0.6323289636731231,0.6329343518934596
"frozenset({'oldpeak_Low', 'target_1', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.27902439024390246,0.4292682926829268,0.2146341463414634,0.7692307692307692,1.7919580419580419,1.0,0.09485782272456869,2.4731707317073166,0.6129905277401894,0.43478260869565216,0.5956607495069032,0.6346153846153846
"frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'target_1', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4292682926829268,0.27902439024390246,0.2146341463414634,0.5,1.7919580419580419,1.0,0.09485782272456869,1.441951219512195,0.7743589743589742,0.43478260869565216,0.3064952638700947,0.6346153846153846
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect'})","frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'exercise_induced_angina_No', 'slope_Downsloping', 'target_1'})",0.48585365853658535,0.24682926829268292,0.2146341463414634,0.44176706827309237,1.7897677667190501,1.0,0.09471124330755502,1.3492051237059133,0.8582542694497153,0.4143126177024482,0.2588228561916058,0.6556661428321984
"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'exercise_induced_angina_No', 'slope_Downsloping', 'target_1'})","frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect'})",0.24682926829268292,0.48585365853658535,0.2146341463414634,0.8695652173913043,1.7897677667190501,1.0,0.09471124330755502,3.941788617886178,0.5858808290155441,0.4143126177024482,0.7463080603910568,0.6556661428321984
"frozenset({'chest_pain_type_Typical angina', 'exercise_induced_angina_Yes'})","frozenset({'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2760975609756098,0.4068292682926829,0.20097560975609757,0.7279151943462897,1.7892399861029904,1.0,0.08865104104699585,2.1800950269242954,0.6093410619422711,0.41700404858299606,0.5413043983633996,0.6109599952546796
"frozenset({'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'chest_pain_type_Typical angina', 'exercise_induced_angina_Yes'})",0.4068292682926829,0.2760975609756098,0.20097560975609757,0.4940047961630696,1.7892399861029904,1.0,0.08865104104699585,1.430650791815975,0.7436366249361267,0.41700404858299606,0.30101740709857994,0.6109599952546796
"frozenset({'chest_pain_type_Typical angina', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_Yes', 'target_0'})",0.42048780487804877,0.2673170731707317,0.20097560975609757,0.4779582366589328,1.7879824546547667,1.0,0.08857204045211185,1.4034948509485097,0.760485109999673,0.4128256513026053,0.2874929328567325,0.6148915270885904
"frozenset({'exercise_induced_angina_Yes', 'target_0'})","frozenset({'chest_pain_type_Typical angina', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2673170731707317,0.42048780487804877,0.20097560975609757,0.7518248175182481,1.7879824546547665,1.0,0.08857204045211185,2.335093256814921,0.6015022041808333,0.4128256513026053,0.5717515790508491,0.6148915270885904
"frozenset({'oldpeak_Low', 'target_1'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.4917073170731707,0.3053658536585366,0.2682926829268293,0.5456349206349207,1.78682362188752,1.0,0.11814205829863178,1.528801789327937,0.8663269935438842,0.507380073800738,0.3458929686106654,0.7121145849180994
"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'target_1'})",0.3053658536585366,0.4917073170731707,0.2682926829268293,0.878594249201278,1.7868236218875198,1.0,0.11814205829863178,4.186726572528887,0.6339274770173647,0.507380073800738,0.7611499144554894,0.7121145849180994
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",0.4253658536585366,0.28780487804878047,0.21853658536585366,0.5137614678899083,1.78510340538019,1.0,0.09611421772754314,1.4647031753336401,0.7653710890128548,0.4418145956607495,0.31726781450295344,0.6365417508941067
"frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})",0.28780487804878047,0.4253658536585366,0.21853658536585366,0.7593220338983051,1.7851034053801897,1.0,0.09611421772754314,2.3875644108553766,0.6175391389432486,0.4418145956607495,0.5811631319962015,0.6365417508941067
"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'oldpeak_Low', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.26634146341463416,0.5131707317073171,0.24390243902439024,0.9157509157509157,1.7844956057883814,1.0,0.10722379535990481,5.778451749734886,0.5992127659574468,0.4553734061930783,0.8269432638170112,0.6955180434267887
frozenset({'target_1'}),"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'oldpeak_Low', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.26634146341463416,0.24390243902439024,0.47528517110266155,1.7844956057883812,1.0,0.10722379535990481,1.3982043124779073,0.9030220440881763,0.4553734061930783,0.2847969419949842,0.6955180434267887
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})",0.4253658536585366,0.2751219512195122,0.20878048780487804,0.4908256880733945,1.7840295399830828,1.0,0.09175300416418797,1.4236343660733906,0.764784285102264,0.4246031746031746,0.29757244989936654,0.6248454681501724
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})",0.2751219512195122,0.4253658536585366,0.20878048780487804,0.7588652482269502,1.7840295399830826,1.0,0.09175300416418797,2.383041606886656,0.6062691035332888,0.4246031746031746,0.5803682163542002,0.6248454681501724
"frozenset({'oldpeak_Low', 'target_1'})","frozenset({'thalassemia_Fixed Defect', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4917073170731707,0.2780487804878049,0.24390243902439024,0.49603174603174605,1.7839738234475075,1.0,0.1071838191552647,1.432533128480891,0.8645681381957773,0.46382189239332094,0.30193586443586445,0.6866123642439432
"frozenset({'thalassemia_Fixed Defect', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'target_1'})",0.2780487804878049,0.4917073170731707,0.24390243902439024,0.8771929824561403,1.7839738234475075,1.0,0.1071838191552647,4.138954703832751,0.6087027027027027,0.46382189239332094,0.7583931036805064,0.6866123642439432
"frozenset({'thalassemia_Fixed Defect', 'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'target_1', 'exercise_induced_angina_No'})",0.30829268292682926,0.44390243902439025,0.24390243902439024,0.7911392405063291,1.782236750591181,1.0,0.10705056513979774,2.662527716186253,0.6345275035260932,0.4798464491362764,0.624417055296469,0.6702948949784393
"frozenset({'target_1', 'exercise_induced_angina_No'})","frozenset({'thalassemia_Fixed Defect', 'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.44390243902439025,0.30829268292682926,0.24390243902439024,0.5494505494505494,1.7822367505911807,1.0,0.10705056513979774,1.5352528256989884,0.7892631578947368,0.4798464491362764,0.3486414854538972,0.6702948949784393
"frozenset({'oldpeak_Low', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})",0.42829268292682926,0.2751219512195122,0.2097560975609756,0.489749430523918,1.780117610946865,1.0,0.09192337894110647,1.4206315331010455,0.7665449638860226,0.424901185770751,0.2960877069811789,0.6260803890208242
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2751219512195122,0.42829268292682926,0.2097560975609756,0.7624113475177304,1.7801176109468648,1.0,0.09192337894110647,2.406290498725882,0.6045697830918024,0.424901185770751,0.5844225788492725,0.6260803890208242
frozenset({'target_0'}),"frozenset({'slope_Flat', 'thalassemia_Reversable Defect'})",0.4868292682926829,0.23902439024390243,0.20682926829268292,0.4248496993987976,1.7774324158521124,1.0,0.0904651992861392,1.323089997450497,0.8523297941028769,0.39849624060150374,0.2441935152355994,0.6450779109238886
"frozenset({'slope_Flat', 'thalassemia_Reversable Defect'})",frozenset({'target_0'}),0.23902439024390243,0.4868292682926829,0.20682926829268292,0.8653061224489795,1.7774324158521122,1.0,0.0904651992861392,3.8099039172209888,0.5747762457668119,0.39849624060150374,0.7375261891828974,0.6450779109238886
"frozenset({'thalassemia_Fixed Defect', 'target_1'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",0.40195121951219515,0.28780487804878047,0.2048780487804878,0.5097087378640776,1.7710218857989137,1.0,0.08919452706722188,1.4525959913064472,0.7279577410083119,0.4225352112676056,0.31157733741188975,0.6107865723218693
"frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})","frozenset({'thalassemia_Fixed Defect', 'target_1'})",0.28780487804878047,0.40195121951219515,0.2048780487804878,0.711864406779661,1.7710218857989137,1.0,0.08919452706722188,2.0755810616929695,0.6112850619699934,0.4225352112676056,0.518207205463544,0.6107865723218693
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'target_1'})",0.2546341463414634,0.44390243902439025,0.2,0.78544061302682,1.7693991831922868,1.0,0.08696728138013088,2.5918118466898967,0.5833865406716895,0.40117416829745606,0.6141695234254219,0.6179950317881353
"frozenset({'exercise_induced_angina_No', 'target_1'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.44390243902439025,0.2546341463414634,0.2,0.45054945054945056,1.7693991831922866,1.0,0.08696728138013088,1.3565658536585365,0.7819426615318784,0.40117416829745606,0.2628444853575744,0.6179950317881353
"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.3053658536585366,0.5131707317073171,0.27707317073170734,0.9073482428115017,1.7681215758208921,1.0,0.1203683521713266,5.254398654331378,0.6254055230257953,0.5117117117117117,0.8096832642921629,0.7236360985920627
frozenset({'target_1'}),"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.3053658536585366,0.27707317073170734,0.5399239543726236,1.7681215758208921,1.0,0.1203683521713266,1.509824632130619,0.8923621891670664,0.5117117117117117,0.33767142307856635,0.7236360985920627
"frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'target_1', 'slope_Downsloping'})",0.4292682926829268,0.3278048780487805,0.24878048780487805,0.5795454545454546,1.767958603896104,1.0,0.10806424747174301,1.5987343441001978,0.7610859728506786,0.4894433781190019,0.3745052117693628,0.669237012987013
"frozenset({'oldpeak_Low', 'target_1', 'slope_Downsloping'})","frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.3278048780487805,0.4292682926829268,0.24878048780487805,0.7589285714285714,1.767958603896104,1.0,0.10806424747174301,2.3674796747967477,0.6462050712883122,0.4894433781190019,0.5776098901098901,0.669237012987013
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.335609756097561,0.5131707317073171,0.304390243902439,0.9069767441860465,1.76739764789106,1.0,0.13216513979773942,5.233414634146338,0.6535261116758914,0.5591397849462365,0.8089201659132217,0.7500663188610841
frozenset({'target_1'}),"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.335609756097561,0.304390243902439,0.5931558935361216,1.76739764789106,1.0,0.13216513979773942,1.6330339639844993,0.8918863367761162,0.5591397849462365,0.3876428647203006,0.7500663188610841
"frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'target_1', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4292682926829268,0.28292682926829266,0.2146341463414634,0.5,1.767241379310345,1.0,0.0931826293872695,1.4341463414634146,0.7606837606837608,0.43137254901960786,0.3027210884353742,0.6293103448275863
